case topic,Case Number,Case Open Date,Opened Date_Day of Week
Dialing Behavior,1,2023-04-25T06:44:37,Tuesday
Unexpected Behavior,1,2023-04-24T09:36:47,Monday
Standard Report,1,2023-04-21T11:38:00,Friday
Unexpected Behavior,1,2023-04-26T08:21:53,Wednesday
DNIS,1,2023-04-27T07:49:29,Thursday
DNIS,1,2023-04-26T12:06:46,Wednesday
IVR,1,2023-04-26T17:20:33,Wednesday
Calls Failing,1,2023-04-27T11:56:35,Thursday
DNIS,1,2023-04-20T13:52:08,Thursday
DNIS,1,2023-04-21T05:58:00,Friday
Recordings,1,2023-04-24T12:25:18,Monday
Scheduled Report,1,2023-04-25T10:46:50,Tuesday
Standard Report,1,2023-04-06T10:08:12,Thursday
Agent State,1,2023-04-25T10:19:57,Tuesday
Forecasting & Scheduling,1,2023-04-18T12:24:18,Tuesday
PSTN,1,2023-04-24T05:28:16,Monday
Inquiry/How To,1,2023-04-18T08:58:17,Tuesday
Automated messages,1,2023-04-14T07:46:51,Friday
Recordings,1,2023-04-19T06:46:15,Wednesday
Inbound SMS,1,2023-04-20T14:10:33,Thursday
Unexpected Behavior,1,2023-04-18T12:09:16,Tuesday
Audio Issues,1,2023-04-10T08:57:03,Monday
Scheduled Report,1,2023-04-13T13:46:31,Thursday
Recordings,1,2023-04-07T12:23:40,Friday
Not Working,1,2023-04-14T07:10:07,Friday
Mail2FTP,1,2023-04-21T13:03:10,Friday
Reporting,1,2023-04-13T07:37:35,Thursday
Standard Report,1,2023-04-21T06:15:55,Friday
Forecasting & Scheduling,1,2023-04-03T09:45:27,Monday
Dialing Behavior,1,2023-04-06T10:45:54,Thursday
ANI,1,2023-04-28T13:56:23,Friday
Launching Application,1,2023-04-28T12:58:13,Friday
Not Working,1,2023-04-28T14:16:32,Friday
Recordings,1,2023-04-18T06:12:05,Tuesday
Sound Options,1,2023-04-28T09:48:10,Friday
Launching Application,1,2023-04-26T13:46:05,Wednesday
Forecasting & Scheduling,1,2023-04-26T10:57:04,Wednesday
Sessions,1,2023-04-27T05:22:23,Thursday
Inquiry/How To,1,2023-04-14T12:43:29,Friday
Conversation,1,2023-04-25T11:31:52,Tuesday
Speech Analytics,1,2023-04-24T05:00:51,Monday
Desktop Analytics,1,2023-04-03T11:58:38,Monday
DNIS,1,2023-04-26T11:36:02,Wednesday
Users,1,2023-04-20T08:25:26,Thursday
Audio Issues,1,2023-04-19T11:36:04,Wednesday
Streaming,1,2023-04-28T10:37:08,Friday
Dashboard,1,2023-04-17T12:56:01,Monday
GR Moves,1,2023-04-01T00:16:34,Saturday
Incoming Email,1,2023-04-01T00:40:51,Saturday
Error Message,1,2023-04-01T02:07:46,Saturday
Calls Failing,1,2023-04-01T03:21:28,Saturday
Standard Report,1,2023-04-01T05:59:07,Saturday
Trusted IP Range,1,2023-04-01T05:59:23,Saturday
Audio Issues on Echo,1,2023-04-01T06:01:56,Saturday
Unable to Login,1,2023-04-01T06:16:58,Saturday
IVR,1,2023-04-01T07:33:41,Saturday
IVR,1,2023-04-01T07:43:15,Saturday
Unable to Login,1,2023-04-01T07:48:52,Saturday
Unable to Login,1,2023-04-01T08:05:23,Saturday
Campaign Profiles,1,2023-04-01T08:15:49,Saturday
DNIS,1,2023-04-01T08:39:48,Saturday
IVR,1,2023-04-01T08:46:44,Saturday
IVR,1,2023-04-01T09:20:20,Saturday
Variables,1,2023-04-01T09:47:52,Saturday
Unable to Login,1,2023-04-01T09:55:20,Saturday
Launching Application,1,2023-04-01T10:15:13,Saturday
Launching Application,1,2023-04-01T10:32:07,Saturday
Unable to Login,1,2023-04-01T11:01:04,Saturday
Users Management,1,2023-04-01T11:09:47,Saturday
IVR,1,2023-04-01T11:13:06,Saturday
Unable to Login,1,2023-04-01T11:17:40,Saturday
Automated messages,1,2023-04-01T12:21:43,Saturday
Unable to Login,1,2023-04-01T12:44:01,Saturday
DNIS,1,2023-04-01T12:44:27,Saturday
Users Management,1,2023-04-01T13:31:53,Saturday
Users Management,1,2023-04-01T13:42:16,Saturday
Dashboard,1,2023-04-01T15:33:12,Saturday
Unable to Login,1,2023-04-01T18:20:30,Saturday
Error Message,1,2023-04-01T22:50:55,Saturday
Launching Application,1,2023-04-02T05:41:39,Sunday
Agent State,1,2023-04-02T06:25:25,Sunday
Launching Application,1,2023-04-02T06:44:56,Sunday
Sound Options,1,2023-04-02T06:45:29,Sunday
Unable to Login,1,2023-04-02T07:36:21,Sunday
Launching Application,1,2023-04-02T07:42:37,Sunday
Sound Options,1,2023-04-02T07:45:46,Sunday
Unable to Login,1,2023-04-02T08:19:06,Sunday
Connection Issue,1,2023-04-02T08:40:24,Sunday
Launching Application,1,2023-04-02T08:49:14,Sunday
Forecasting & Scheduling,1,2023-04-02T08:52:12,Sunday
Unable to Login,1,2023-04-02T09:23:37,Sunday
ACD Queue,1,2023-04-02T09:34:10,Sunday
Launching Application,1,2023-04-02T09:47:40,Sunday
Unable to Login,1,2023-04-02T10:10:32,Sunday
Unable to Login,1,2023-04-02T10:12:40,Sunday
Launching Application,1,2023-04-02T10:41:59,Sunday
Launching Application,1,2023-04-02T11:25:16,Sunday
Unable to Login,1,2023-04-02T11:36:41,Sunday
Unable to Login,1,2023-04-02T12:03:23,Sunday
IVR,1,2023-04-02T12:32:27,Sunday
Unable to Login,1,2023-04-02T15:23:57,Sunday
Unable to Login,1,2023-04-02T15:53:23,Sunday
Users Management,1,2023-04-02T17:15:30,Sunday
Utilization Report,1,2023-04-02T17:25:43,Sunday
Agent State,1,2023-04-02T18:46:29,Sunday
Dashboard,1,2023-04-02T20:30:12,Sunday
General Q&A,1,2023-04-02T20:56:54,Sunday
Calls Failing,1,2023-04-02T21:43:29,Sunday
Dashboard,1,2023-04-02T22:02:00,Sunday
Launching Application,1,2023-04-02T22:25:52,Sunday
Launching Application,1,2023-04-02T22:26:55,Sunday
Unable to Login,1,2023-04-02T22:44:01,Sunday
Agent State,1,2023-04-02T23:28:49,Sunday
Users Management,1,2023-04-03T00:34:00,Monday
Scheduled Report,1,2023-04-03T00:39:06,Monday
Standard Report,1,2023-04-03T00:44:35,Monday
IVR,1,2023-04-03T00:57:40,Monday
Error Message,1,2023-04-03T01:01:39,Monday
Custom Report,1,2023-04-03T01:06:37,Monday
Configuration,1,2023-04-03T01:08:08,Monday
Unable to Login,1,2023-04-03T01:38:45,Monday
Audio Issues,1,2023-04-03T02:43:54,Monday
Custom Report,1,2023-04-03T02:52:10,Monday
Station Type,1,2023-04-03T03:36:11,Monday
ANI,1,2023-04-03T03:38:53,Monday
WebRTC,1,2023-04-03T03:48:41,Monday
Unable to Login,1,2023-04-03T03:56:59,Monday
Evaluations,1,2023-04-03T04:07:36,Monday
Evaluations,1,2023-04-03T04:09:27,Monday
Launching Application,1,2023-04-03T04:16:27,Monday
Alarms,1,2023-04-03T04:16:34,Monday
Unable to Login,1,2023-04-03T04:18:25,Monday
Launching Application,1,2023-04-03T04:25:07,Monday
Users Management,1,2023-04-03T04:28:33,Monday
Dashboard,1,2023-04-03T04:37:11,Monday
Unable to Login,1,2023-04-03T04:42:40,Monday
Utilization Report,1,2023-04-03T04:45:12,Monday
Users Management,1,2023-04-03T04:53:14,Monday
Unable to Login,1,2023-04-03T04:59:08,Monday
Users Management,1,2023-04-03T05:04:51,Monday
Custom Report,1,2023-04-03T05:10:57,Monday
Unable to Login,1,2023-04-03T05:11:49,Monday
Unable to Login,1,2023-04-03T05:12:37,Monday
Reporting,1,2023-04-03T05:18:06,Monday
Sound Options,1,2023-04-03T05:19:14,Monday
Standard Report,1,2023-04-03T05:20:06,Monday
IVR,1,2023-04-03T05:24:31,Monday
Users Management,1,2023-04-03T05:25:53,Monday
Error Message,1,2023-04-03T05:26:49,Monday
Custom Report,1,2023-04-03T05:28:10,Monday
Audio Issues on Echo,1,2023-04-03T05:28:19,Monday
Error Message,1,2023-04-03T05:29:13,Monday
Calls Failing,1,2023-04-03T05:29:48,Monday
Users,1,2023-04-03T05:33:52,Monday
Unable to Login,1,2023-04-03T05:34:09,Monday
Lists,1,2023-04-03T05:35:24,Monday
Error Message,1,2023-04-03T05:35:47,Monday
Custom Report,1,2023-04-03T05:35:55,Monday
Unable to Login,1,2023-04-03T05:37:00,Monday
Connection Issue,1,2023-04-03T05:38:56,Monday
Audio Issues on Echo,1,2023-04-03T05:40:09,Monday
Recordings,1,2023-04-03T05:40:13,Monday
Trusted IP Range,1,2023-04-03T05:42:49,Monday
Agent State,1,2023-04-03T05:42:55,Monday
Custom Report,1,2023-04-03T05:42:57,Monday
Custom Report,1,2023-04-03T05:42:59,Monday
Unable to Login,1,2023-04-03T05:43:19,Monday
Audio Issues,1,2023-04-03T05:45:38,Monday
Unable to Login,1,2023-04-03T05:54:13,Monday
Unable to Login,1,2023-04-03T06:00:03,Monday
Recordings,1,2023-04-03T06:01:09,Monday
Launching Application,1,2023-04-03T06:01:31,Monday
Launching Application,1,2023-04-03T06:02:37,Monday
Launching Application,1,2023-04-03T06:05:44,Monday
Unable to Login,1,2023-04-03T06:06:10,Monday
Scheduled Report,1,2023-04-03T06:06:39,Monday
Unable to Login,1,2023-04-03T06:07:43,Monday
Launching Application,1,2023-04-03T06:09:27,Monday
Audio Issues,1,2023-04-03T06:14:12,Monday
Incoming Email,1,2023-04-03T06:14:50,Monday
Unable to Login,1,2023-04-03T06:17:08,Monday
Standard Report,1,2023-04-03T06:18:04,Monday
Unable to Login,1,2023-04-03T06:21:10,Monday
IVR,1,2023-04-03T06:22:35,Monday
Unable to Login,1,2023-04-03T06:23:16,Monday
Unable to Login,1,2023-04-03T06:23:25,Monday
Recordings,1,2023-04-03T06:24:32,Monday
Unable to Login,1,2023-04-03T06:25:47,Monday
Campaign Options,1,2023-04-03T06:27:38,Monday
Unable to Login,1,2023-04-03T06:30:37,Monday
Unable to Login,1,2023-04-03T06:31:42,Monday
Unable to Login,1,2023-04-03T06:34:30,Monday
Unable to Login,1,2023-04-03T06:35:27,Monday
Reporting,1,2023-04-03T06:35:48,Monday
Campaign Profiles,1,2023-04-03T06:36:05,Monday
Custom Report,1,2023-04-03T06:36:53,Monday
Custom Report,1,2023-04-03T06:39:31,Monday
Unable to Login,1,2023-04-03T06:41:17,Monday
Users Management,1,2023-04-03T06:41:36,Monday
Unable to Login,1,2023-04-03T06:41:43,Monday
Auto-Close,1,2023-04-03T06:45:23,Monday
Unable to Login,1,2023-04-03T06:45:27,Monday
Standard Report,1,2023-04-03T06:45:55,Monday
FTP,1,2023-04-03T06:46:17,Monday
Custom Report,1,2023-04-03T06:48:14,Monday
Launching Application,1,2023-04-03T06:49:08,Monday
Custom Report,1,2023-04-03T06:49:55,Monday
User Management,1,2023-04-03T06:50:56,Monday
Custom Report,1,2023-04-03T06:51:22,Monday
Custom Report,1,2023-04-03T06:53:29,Monday
Custom Report,1,2023-04-03T06:54:32,Monday
Custom Report,1,2023-04-03T06:54:48,Monday
Unable to Login,1,2023-04-03T06:56:20,Monday
Technical Requirements,1,2023-04-03T06:58:20,Monday
Unable to Login,1,2023-04-03T06:58:22,Monday
Users Management,1,2023-04-03T06:58:32,Monday
Custom Report,1,2023-04-03T06:59:27,Monday
Unable to Login,1,2023-04-03T07:00:48,Monday
Launching Application,1,2023-04-03T07:01:38,Monday
Connection Issue,1,2023-04-03T07:02:08,Monday
Custom Report,1,2023-04-03T07:02:32,Monday
FTP,1,2023-04-03T07:02:47,Monday
Users Management,1,2023-04-03T07:03:21,Monday
DNIS,1,2023-04-03T07:04:39,Monday
Contacts,1,2023-04-03T07:05:25,Monday
IVR,1,2023-04-03T07:06:33,Monday
Unable to Login,1,2023-04-03T07:08:57,Monday
Unable to Login,1,2023-04-03T07:10:52,Monday
Unable to Login,1,2023-04-03T07:12:10,Monday
Error Message,1,2023-04-03T07:12:18,Monday
Unable to Login,1,2023-04-03T07:12:23,Monday
Error Message,1,2023-04-03T07:12:39,Monday
Configuration,1,2023-04-03T07:12:41,Monday
Custom Report,1,2023-04-03T07:12:44,Monday
Standard Report,1,2023-04-03T07:13:14,Monday
Calls Failing,1,2023-04-03T07:13:14,Monday
Unable to Login,1,2023-04-03T07:13:58,Monday
Audio Issues,1,2023-04-03T07:16:24,Monday
IVR script,1,2023-04-03T07:16:49,Monday
Custom Report,1,2023-04-03T07:17:51,Monday
Audio Issues,1,2023-04-03T07:21:45,Monday
Campaign Options,1,2023-04-03T07:24:59,Monday
Custom Report,1,2023-04-03T07:25:36,Monday
Unable to Login,1,2023-04-03T07:27:06,Monday
IVR,1,2023-04-03T07:27:52,Monday
IVR,1,2023-04-03T07:29:42,Monday
Users Management,1,2023-04-03T07:30:35,Monday
Audio Issues on Echo,1,2023-04-03T07:34:27,Monday
Custom Report,1,2023-04-03T07:35:47,Monday
Unable to Login,1,2023-04-03T07:35:59,Monday
Error Message,1,2023-04-03T07:36:49,Monday
Error Message,1,2023-04-03T07:41:57,Monday
User Management,1,2023-04-03T07:41:59,Monday
Unable to Login,1,2023-04-03T07:42:00,Monday
Skills,1,2023-04-03T07:42:11,Monday
Users,1,2023-04-03T07:42:47,Monday
FVS/FGV,1,2023-04-03T07:45:02,Monday
Audio Issues,1,2023-04-03T07:45:20,Monday
DNIS,1,2023-04-03T07:48:20,Monday
Managed Package,1,2023-04-03T07:48:38,Monday
IVR,1,2023-04-03T07:49:27,Monday
Users Management,1,2023-04-03T07:50:18,Monday
Campaign Options,1,2023-04-03T07:50:51,Monday
Launching Application,1,2023-04-03T07:52:18,Monday
Recordings,1,2023-04-03T07:54:41,Monday
Skills,1,2023-04-03T07:55:26,Monday
Campaign Options,1,2023-04-03T07:56:04,Monday
Agent State,1,2023-04-03T07:57:28,Monday
Dispositions,1,2023-04-03T07:57:46,Monday
Unable to Login,1,2023-04-03T07:59:28,Monday
IVR,1,2023-04-03T07:59:53,Monday
Audio Issues,1,2023-04-03T08:00:48,Monday
User Access,1,2023-04-03T08:01:11,Monday
Users Management,1,2023-04-03T08:06:00,Monday
Unable to Login,1,2023-04-03T08:06:06,Monday
Audio Issues on Echo,1,2023-04-03T08:07:51,Monday
Custom Report,1,2023-04-03T08:08:36,Monday
ANI,1,2023-04-03T08:10:13,Monday
Reporting,1,2023-04-03T08:10:25,Monday
Inquiry/How To,1,2023-04-03T08:14:31,Monday
Speed Dial,1,2023-04-03T08:14:39,Monday
MACD,1,2023-04-03T08:14:44,Monday
Unable to Login,1,2023-04-03T08:14:52,Monday
Audio Issues on Echo,1,2023-04-03T08:15:38,Monday
Sound Options,1,2023-04-03T08:15:40,Monday
Unable to Login,1,2023-04-03T08:17:34,Monday
Unable to Login,1,2023-04-03T08:18:52,Monday
IVR,1,2023-04-03T08:19:19,Monday
Unable to Login,1,2023-04-03T08:19:39,Monday
Forecasting & Scheduling,1,2023-04-03T08:20:06,Monday
Launching Application,1,2023-04-03T08:20:37,Monday
Users Management,1,2023-04-03T08:22:28,Monday
Unable to Login,1,2023-04-03T08:26:48,Monday
Users Management,1,2023-04-03T08:27:44,Monday
GR Moves,1,2023-04-03T08:28:09,Monday
Launching Application,1,2023-04-03T08:28:39,Monday
IVR,1,2023-04-03T08:29:09,Monday
Unable to Login,1,2023-04-03T08:30:50,Monday
Call Features,1,2023-04-03T08:31:23,Monday
Standard Report,1,2023-04-03T08:34:24,Monday
Agent Workload,1,2023-04-03T08:36:52,Monday
Unable to Login,1,2023-04-03T08:37:14,Monday
Standard Report,1,2023-04-03T08:37:41,Monday
Call Features,1,2023-04-03T08:38:57,Monday
Audio Issues,1,2023-04-03T08:42:54,Monday
Statistics Portal,1,2023-04-03T08:42:58,Monday
Recordings,1,2023-04-03T08:44:40,Monday
Timezone Dialing,1,2023-04-03T08:45:22,Monday
Variables,1,2023-04-03T08:45:24,Monday
Audio Issues on Echo,1,2023-04-03T08:46:31,Monday
Unable to Login,1,2023-04-03T08:47:23,Monday
Unable to Login,1,2023-04-03T08:47:59,Monday
Custom Report,1,2023-04-03T08:48:30,Monday
Sound Options,1,2023-04-03T08:48:53,Monday
Users Management,1,2023-04-03T08:49:27,Monday
Error Message,1,2023-04-03T08:49:29,Monday
Users Management,1,2023-04-03T08:49:32,Monday
Launching Application,1,2023-04-03T08:49:54,Monday
Sound Options,1,2023-04-03T08:51:02,Monday
Launching Application,1,2023-04-03T08:51:24,Monday
Configuration,1,2023-04-03T08:52:15,Monday
Custom Report,1,2023-04-03T08:53:11,Monday
Contacts,1,2023-04-03T08:56:56,Monday
Unable to Login,1,2023-04-03T08:57:27,Monday
Variables,1,2023-04-03T08:59:27,Monday
Call Features,1,2023-04-03T08:59:34,Monday
Unable to Login,1,2023-04-03T08:59:47,Monday
Unable to Login,1,2023-04-03T09:02:28,Monday
Error Message,1,2023-04-03T09:03:22,Monday
Custom Report,1,2023-04-03T09:03:46,Monday
Unable to Login,1,2023-04-03T09:04:20,Monday
Unable to Login,1,2023-04-03T09:07:35,Monday
Configuration,1,2023-04-03T09:08:10,Monday
List Sync,1,2023-04-03T09:16:38,Monday
IVR,1,2023-04-03T09:16:51,Monday
Unable to Login,1,2023-04-03T09:17:05,Monday
Single Sign-On,1,2023-04-03T09:26:07,Monday
Reporting,1,2023-04-03T09:26:34,Monday
IVR,1,2023-04-03T09:28:15,Monday
Dashboard,1,2023-04-03T09:28:36,Monday
Users Management,1,2023-04-03T09:29:11,Monday
Unable to Login,1,2023-04-03T09:29:57,Monday
Audio Issues,1,2023-04-03T09:30:06,Monday
Error Message,1,2023-04-03T09:30:41,Monday
Sound Options,1,2023-04-03T09:34:39,Monday
IVR,1,2023-04-03T09:35:03,Monday
IVR,1,2023-04-03T09:35:36,Monday
Call Routing,1,2023-04-03T09:36:30,Monday
Launching Application,1,2023-04-03T09:37:37,Monday
Recordings,1,2023-04-03T09:39:34,Monday
Display,1,2023-04-03T09:40:41,Monday
Recordings,1,2023-04-03T09:40:56,Monday
Audio Issues on Echo,1,2023-04-03T09:41:17,Monday
Unable to Login,1,2023-04-03T09:41:44,Monday
Error Message,1,2023-04-03T09:43:04,Monday
Dashboard Configuration,1,2023-04-03T09:44:48,Monday
Inquiry/How To,1,2023-04-03T09:47:26,Monday
Lists,1,2023-04-03T09:47:52,Monday
IVR,1,2023-04-03T09:48:35,Monday
Number Registration,1,2023-04-03T09:49:36,Monday
Dispositions,1,2023-04-03T09:50:11,Monday
FTP,1,2023-04-03T09:51:07,Monday
Users Management,1,2023-04-03T09:53:04,Monday
Single Sign-On,1,2023-04-03T09:53:48,Monday
Sound Options,1,2023-04-03T09:54:34,Monday
Custom Report,1,2023-04-03T09:57:22,Monday
Data Mismatch,1,2023-04-03T09:58:36,Monday
Inbound SMS,1,2023-04-03T09:58:44,Monday
Custom Report,1,2023-04-03T09:59:15,Monday
Campaign Profiles,1,2023-04-03T10:00:48,Monday
Unable to Login,1,2023-04-03T10:01:19,Monday
Standard Report,1,2023-04-03T10:02:02,Monday
Calls Failing,1,2023-04-03T10:03:10,Monday
Campaign Options,1,2023-04-03T10:04:33,Monday
Recordings,1,2023-04-03T10:06:51,Monday
Unable to Login,1,2023-04-03T10:07:08,Monday
Error Message,1,2023-04-03T10:07:52,Monday
Calls Failing,1,2023-04-03T10:11:01,Monday
Launching Application,1,2023-04-03T10:11:12,Monday
Unable to Login,1,2023-04-03T10:13:43,Monday
Sound Options,1,2023-04-03T10:13:44,Monday
Unable to Login,1,2023-04-03T10:13:51,Monday
Call Features,1,2023-04-03T10:15:13,Monday
Custom Report,1,2023-04-03T10:15:38,Monday
Custom Report,1,2023-04-03T10:15:44,Monday
IVR,1,2023-04-03T10:19:03,Monday
Users Management,1,2023-04-03T10:22:01,Monday
Users Management,1,2023-04-03T10:22:55,Monday
Interactions,1,2023-04-03T10:23:06,Monday
Users Management,1,2023-04-03T10:24:21,Monday
IVR,1,2023-04-03T10:25:23,Monday
Screenpop,1,2023-04-03T10:25:39,Monday
Sound Options,1,2023-04-03T10:25:51,Monday
Audio Issues,1,2023-04-03T10:26:44,Monday
Standard Report,1,2023-04-03T10:27:20,Monday
Sound Options,1,2023-04-03T10:32:18,Monday
Managed Package,1,2023-04-03T10:37:21,Monday
Unable to Login,1,2023-04-03T10:38:35,Monday
Unable to Login,1,2023-04-03T10:41:04,Monday
Users Management,1,2023-04-03T10:41:10,Monday
Unable to Login,1,2023-04-03T10:43:35,Monday
Audio Issues,1,2023-04-03T10:45:39,Monday
Launching Application,1,2023-04-03T10:45:54,Monday
Calls Failing,1,2023-04-03T10:46:34,Monday
Custom Report,1,2023-04-03T10:46:53,Monday
Dialing Behavior,1,2023-04-03T10:48:31,Monday
Sound Options,1,2023-04-03T10:49:04,Monday
Inquiry/How To,1,2023-04-03T10:49:07,Monday
Audio Issues,1,2023-04-03T10:50:42,Monday
Launching Application,1,2023-04-03T10:50:46,Monday
Custom Report,1,2023-04-03T10:50:59,Monday
Forecasting & Scheduling,1,2023-04-03T10:51:03,Monday
Users Management,1,2023-04-03T10:53:24,Monday
Configuration,1,2023-04-03T10:54:41,Monday
Call Features,1,2023-04-03T10:56:18,Monday
Audio Issues,1,2023-04-03T10:58:05,Monday
Users Management,1,2023-04-03T10:58:51,Monday
Audio Issues on Echo,1,2023-04-03T11:02:26,Monday
Inbound SMS,1,2023-04-03T11:03:16,Monday
Audio Issues on Echo,1,2023-04-03T11:03:40,Monday
Unable to Login,1,2023-04-03T11:04:25,Monday
DNIS,1,2023-04-03T11:04:41,Monday
Speech Analytics,1,2023-04-03T11:06:28,Monday
User Access,1,2023-04-03T11:06:55,Monday
Unable to Login,1,2023-04-03T11:07:29,Monday
Unable to Login,1,2023-04-03T11:07:45,Monday
Users,1,2023-04-03T11:08:35,Monday
IVR,1,2023-04-03T11:08:51,Monday
Dashboard Configuration,1,2023-04-03T11:10:35,Monday
DNIS,1,2023-04-03T11:11:40,Monday
Call Features,1,2023-04-03T11:12:17,Monday
Launching Application,1,2023-04-03T11:12:43,Monday
Calls Failing,1,2023-04-03T11:12:58,Monday
Application Lag,1,2023-04-03T11:14:20,Monday
Error Message,1,2023-04-03T11:16:22,Monday
Global Settings - Notification,1,2023-04-03T11:16:57,Monday
Unable to Login,1,2023-04-03T11:17:12,Monday
Standard Report,1,2023-04-03T11:17:14,Monday
Forcibly Logout,1,2023-04-03T11:20:40,Monday
Directory Sync,1,2023-04-03T11:20:42,Monday
Unable to Login,1,2023-04-03T11:22:11,Monday
Unable to Login,1,2023-04-03T11:22:49,Monday
Dashboard,1,2023-04-03T11:23:54,Monday
Standard Report,1,2023-04-03T11:24:42,Monday
Recordings,1,2023-04-03T11:25:24,Monday
Evaluations,1,2023-04-03T11:25:35,Monday
Unable to Login,1,2023-04-03T11:26:01,Monday
Inquiry/How To,1,2023-04-03T11:29:19,Monday
Unable to Login,1,2023-04-03T11:31:05,Monday
Launching Application,1,2023-04-03T11:31:31,Monday
Launching Application,1,2023-04-03T11:32:28,Monday
Users Management,1,2023-04-03T11:33:25,Monday
Unable to Login,1,2023-04-03T11:33:31,Monday
User Access,1,2023-04-03T11:34:22,Monday
Softphone,1,2023-04-03T11:35:31,Monday
Application Lag,1,2023-04-03T11:38:16,Monday
Activity Logging,1,2023-04-03T11:40:01,Monday
IVR,1,2023-04-03T11:46:25,Monday
Activity Logging,1,2023-04-03T11:47:50,Monday
Users,1,2023-04-03T11:48:06,Monday
CAV,1,2023-04-03T11:48:30,Monday
Contacts,1,2023-04-03T11:49:00,Monday
Recordings,1,2023-04-03T11:50:09,Monday
PSTN,1,2023-04-03T11:54:53,Monday
Users Management,1,2023-04-03T11:55:09,Monday
Single Sign-On,1,2023-04-03T11:56:52,Monday
Unable to Login,1,2023-04-03T11:57:05,Monday
IVR,1,2023-04-03T11:59:43,Monday
Launching Application,1,2023-04-03T11:59:48,Monday
Call Features,1,2023-04-03T12:02:03,Monday
Sound Options,1,2023-04-03T12:06:58,Monday
Launching Application,1,2023-04-03T12:09:20,Monday
Activity Logging,1,2023-04-03T12:09:36,Monday
Campaign Options,1,2023-04-03T12:12:54,Monday
Unable to Login,1,2023-04-03T12:13:25,Monday
Launching Application,1,2023-04-03T12:15:15,Monday
Scheduled Report,1,2023-04-03T12:15:34,Monday
Error Message,1,2023-04-03T12:16:15,Monday
Inbound Statistics,1,2023-04-03T12:17:35,Monday
IVR,1,2023-04-03T12:18:14,Monday
Users Management,1,2023-04-03T12:18:22,Monday
API User Password Reset,1,2023-04-03T12:18:45,Monday
IVR,1,2023-04-03T12:20:13,Monday
Unable to Login,1,2023-04-03T12:22:53,Monday
Unable to Login,1,2023-04-03T12:24:48,Monday
Users Management,1,2023-04-03T12:26:10,Monday
Case Submission,1,2023-04-03T12:28:09,Monday
Error Message,1,2023-04-03T12:31:10,Monday
Recordings,1,2023-04-03T12:32:22,Monday
API Limit,1,2023-04-03T12:32:22,Monday
Unable to Login,1,2023-04-03T12:33:04,Monday
Campaign Options,1,2023-04-03T12:34:33,Monday
Custom Report,1,2023-04-03T12:39:32,Monday
Unable to Login,1,2023-04-03T12:41:25,Monday
Unable to Login,1,2023-04-03T12:41:42,Monday
Recordings,1,2023-04-03T12:42:18,Monday
Unable to Login,1,2023-04-03T12:45:43,Monday
Audio Issues,1,2023-04-03T12:45:51,Monday
MACD,1,2023-04-03T12:46:06,Monday
Unable to Login,1,2023-04-03T12:46:11,Monday
Incoming Email,1,2023-04-03T12:47:13,Monday
Calls Failing,1,2023-04-03T12:50:35,Monday
Unexpected Behavior,1,2023-04-03T12:51:51,Monday
Campaign Options,1,2023-04-03T12:54:41,Monday
MACD,1,2023-04-03T12:55:01,Monday
Recordings,1,2023-04-03T12:57:19,Monday
Audio Issues,1,2023-04-03T13:00:24,Monday
Manual Outbound,1,2023-04-03T13:01:39,Monday
Application Lag,1,2023-04-03T13:01:48,Monday
Unable to Login,1,2023-04-03T13:04:08,Monday
Users Management,1,2023-04-03T13:05:01,Monday
Activity Logging,1,2023-04-03T13:08:49,Monday
Standard Report,1,2023-04-03T13:10:31,Monday
Unable to Login,1,2023-04-03T13:11:22,Monday
Unable to Login,1,2023-04-03T13:15:01,Monday
Unable to Login,1,2023-04-03T13:18:25,Monday
Desktop Analytics,1,2023-04-03T13:19:12,Monday
Audio Issues,1,2023-04-03T13:21:08,Monday
IVR,1,2023-04-03T13:23:27,Monday
Interactions,1,2023-04-03T13:23:58,Monday
Recordings,1,2023-04-03T13:32:48,Monday
Activity Logging,1,2023-04-03T13:37:36,Monday
Unable to Login,1,2023-04-03T13:37:45,Monday
Launching Application,1,2023-04-03T13:38:12,Monday
Unable to Login,1,2023-04-03T13:39:45,Monday
Activity Logging,1,2023-04-03T13:41:18,Monday
IVR,1,2023-04-03T13:44:16,Monday
Screenpop,1,2023-04-03T13:46:47,Monday
Audio Issues on Echo,1,2023-04-03T13:51:28,Monday
Forecasting & Scheduling,1,2023-04-03T13:52:17,Monday
Users,1,2023-04-03T13:53:21,Monday
Connection Issue,1,2023-04-03T13:53:21,Monday
Audio Issues,1,2023-04-03T13:55:12,Monday
Users,1,2023-04-03T13:56:20,Monday
Users,1,2023-04-03T13:57:59,Monday
Standard Report,1,2023-04-03T13:58:23,Monday
Audio Issues on Echo,1,2023-04-03T13:58:37,Monday
Live Desktop,1,2023-04-03T13:58:41,Monday
Call Features,1,2023-04-03T14:00:48,Monday
Error Message,1,2023-04-03T14:05:28,Monday
Inquiry/How To,1,2023-04-03T14:06:27,Monday
Custom Report,1,2023-04-03T14:07:30,Monday
Recordings,1,2023-04-03T14:08:49,Monday
DNIS,1,2023-04-03T14:09:12,Monday
IVR,1,2023-04-03T14:09:46,Monday
Users Management,1,2023-04-03T14:15:06,Monday
Station Type,1,2023-04-03T14:19:04,Monday
Agent Groups,1,2023-04-03T14:21:03,Monday
Launching Application,1,2023-04-03T14:21:38,Monday
